Standardized_SMILES,O00141,O00238,O00311,O00418,O00444,O00506,O14578,O14730,O14733,O14757,O14874,O14920,O14936,O14965,O14976,O15021,O15075,O15111,O15146,O15164,O15197,O15264,O15530,O43187,O43283,O43293,O43318,O43353,O43683,O43781,O60285,O60307,O60674,O60885,O75116,O75385,O75460,O75582,O75676,O75716,O75914,O75962,O76039,O94768,O94804,O94806,O94921,O95382,O95747,O95819,O95835,O96013,O96017,P00519,P00533,P04049,P04626,P04629,P05129,P05771,P06213,P06239,P06241,P06493,P07332,P07333,P07947,P07948,P07949,P08069,P08581,P08631,P08922,P09619,P09769,P0C1S8,P0C264,P10398,P10721,P11274,P11309,P11362,P11801,P11802,P12931,P14616,P15056,P15735,P16066,P16234,P16591,P17252,P17612,P17948,P19525,P19784,P20594,P20794,P21127,P21675,P21709,P21802,P21860,P22455,P22607,P22612,P22694,P23443,P23458,P24723,P24941,P25098,P25440,P27037,P27361,P27448,P28482,P29317,P29320,P29322,P29323,P29376,P29597,P30291,P30530,P31152,P31749,P31751,P32298,P33981,P34947,P35590,P35626,P35916,P35968,P36507,P36888,P36894,P36896,P36897,P37023,P37173,P41240,P41279,P41743,P42345,P42679,P42680,P42681,P42684,P42685,P43250,P43403,P43405,P45983,P45984,P45985,P46734,P48729,P48730,P49137,P49336,P49674,P49759,P49760,P49761,P49840,P49841,P49842,P50613,P50750,P51451,P51617,P51812,P51813,P51817,P51955,P51956,P51957,P52333,P52564,P53350,P53355,P53667,P53671,P53778,P53779,P54646,P54753,P54756,P54760,P54762,P54764,P57058,P57059,P57078,P68400,P78362,P78368,P78527,P80192,Q00526,Q00532,Q00534,Q00535,Q00536,Q00537,Q01973,Q01974,Q02156,Q02750,Q02763,Q02779,Q04759,Q04771,Q04912,Q05397,Q05513,Q05655,Q05823,Q06187,Q06418,Q07002,Q07912,Q08345,Q08881,Q09013,Q12851,Q12852,Q12866,Q13043,Q13131,Q13153,Q13163,Q13164,Q13177,Q13188,Q13233,Q13237,Q13315,Q13418,Q13464,Q13470,Q13523,Q13535,Q13546,Q13554,Q13555,Q13557,Q13627,Q13705,Q13873,Q13882,Q13976,Q14004,Q14012,Q14164,Q14289,Q14680,Q15059,Q15118,Q15119,Q15120,Q15131,Q15139,Q15208,Q15303,Q15349,Q15375,Q15418,Q15569,Q15746,Q15759,Q15831,Q15835,Q16288,Q16512,Q16513,Q16539,Q16566,Q16584,Q16620,Q16644,Q16654,Q16659,Q16816,Q16832,Q2M2I8,Q32MK0,Q3MIX3,Q52WX2,Q56UN5,Q58F21,Q59H18,Q5MAI5,Q5S007,Q5TCX8,Q5TCY1,Q5VT25,Q6DT37,Q6IQ55,Q6P2M8,Q6P3R8,Q6P5Z2,Q6PHR2,Q6SA08,Q6VAB6,Q6XUX3,Q6ZN16,Q6ZWH5,Q76MJ5,Q7KZI7,Q7L7X3,Q7RTN6,Q86SG6,Q86TW2,Q86UE8,Q86UX6,Q86V86,Q86Y07,Q86YV6,Q86Z02,Q8IU85,Q8IVH8,Q8IVT5,Q8IVW4,Q8IW41,Q8IWQ3,Q8IY84,Q8IYT8,Q8IZL9,Q8IZX4,Q8N4C8,Q8N568,Q8N5S9,Q8N752,Q8NB16,Q8NE63,Q8NEV4,Q8NFD2,Q8NG66,Q8NI60,Q8TD08,Q8TD19,Q8TDC3,Q8TDR2,Q8TDX7,Q8TF76,Q8WTQ7,Q8WU08,Q8WXR4,Q92519,Q92630,Q92772,Q92918,Q96BR1,Q96D53,Q96GD4,Q96GX5,Q96J92,Q96KB5,Q96L34,Q96NX5,Q96PF2,Q96PN8,Q96PY6,Q96Q04,Q96Q15,Q96Q40,Q96QP1,Q96QT4,Q96RG2,Q96RR4,Q96RU8,Q96S44,Q96S53,Q96SB4,Q99558,Q99570,Q99640,Q99683,Q99759,Q99986,Q9BQI3,Q9BRS2,Q9BUB5,Q9BVS4,Q9BWU1,Q9BX84,Q9BXA6,Q9BXA7,Q9BXM7,Q9BXU1,Q9BYP7,Q9BYT3,Q9BZL6,Q9C098,Q9H093,Q9H0K1,Q9H1R3,Q9H2G2,Q9H2K8,Q9H2X6,Q9H3Y6,Q9H422,Q9H4A3,Q9H4B4,Q9H792,Q9HAZ1,Q9HBH9,Q9HBY8,Q9HC98,Q9HCP0,Q9NQU5,Q9NR20,Q9NRH2,Q9NRL2,Q9NRM7,Q9NRP7,Q9NSY1,Q9NWZ3,Q9NY57,Q9NYL2,Q9NYV4,Q9NYY3,Q9NZJ5,Q9P0L2,Q9P1W9,Q9P286,Q9P289,Q9P2K8,Q9UBE8,Q9UBS0,Q9UEE5,Q9UEW8,Q9UF33,Q9UHD2,Q9UIG0,Q9UIK4,Q9UK32,Q9UKE5,Q9UKI8,Q9UL54,Q9UM73,Q9UPE1,Q9UPN9,Q9UPZ9,Q9UQ07,Q9UQB9,Q9UQM7,Q9Y243,Q9Y2H1,Q9Y2H9,Q9Y2K2,Q9Y2U5,Q9Y3S1,Q9Y463,Q9Y4K4,Q9Y572,Q9Y5S2,Q9Y616,Q9Y6E0,Q9Y6M4,Q9Y6R4
Brc1ccc2[nH]nc(-c3ccccc3)c2c1,,,5.899998417198648,5.40000018605658,5.40000018605658,,,,,5.100000128334196,,,,5.800000874803203,,,5.200000237109354,,,,,5.100000128334196,5.40000018605658,,,5.899998417198648,,,,5.200000237109354,,,5.800000874803203,,5.100000128334196,,,5.700000503883016,,,,,,,,5.800000874803203,,,,7.0,,5.300000202445418,5.899998417198648,,5.700000503883016,,5.800000874803203,5.59999938302362,5.100000128334196,,5.300000202445418,5.59999938302362,,5.100000128334196,5.700000503883016,5.899998417198648,,5.800000874803203,5.899998417198648,5.700000503883016,5.499999678657065,,5.700000503883016,,,,,,5.899998417198648,,5.0,5.300000202445418,,,5.700000503883016,,,5.300000202445418,,,6.0999990348465305,,5.100000128334196,,,,,,,,,,,,5.700000503883016,,,5.200000237109354,,,5.200000237109354,,,,,5.200000237109354,5.100000128334196,5.499999678657065,,,,,5.700000503883016,,5.700000503883016,,5.100000128334196,5.100000128334196,,,,,,5.300000202445418,,,7.0,,,,,,,,5.300000202445418,,5.700000503883016,,,,5.59999938302362,,,5.800000874803203,,6.199998172182031,,,5.200000237109354,5.499999678657065,5.100000128334196,,,,5.200000237109354,,5.100000128334196,5.200000237109354,,,,5.800000874803203,5.100000128334196,5.100000128334196,,5.800000874803203,5.0,,5.200000237109354,5.800000874803203,,5.100000128334196,,,,5.200000237109354,,,,,,,,,,,5.300000202445418,,5.59999938302362,,,,,,5.0,,,,,,,,,,,,5.800000874803203,5.100000128334196,5.100000128334196,,5.899998417198648,5.700000503883016,,,,5.800000874803203,,5.300000202445418,,,,5.800000874803203,5.0,,,,5.100000128334196,,5.800000874803203,,,5.0,,,,,5.499999678657065,5.499999678657065,5.200000237109354,5.499999678657065,,,5.59999938302362,5.700000503883016,,5.40000018605658,,5.800000874803203,6.299997602857746,,,,,,,,5.40000018605658,,,,,,,,,6.599997654072044,,5.100000128334196,,,,5.300000202445418,5.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,5.300000202445418,5.0,,,,,,5.100000128334196,,,,,,,,5.800000874803203,,,,,,5.800000874803203,,,,,5.200000237109354,,,,,,,5.300000202445418,,,,,,,,,,,,,5.800000874803203,,,5.0,,,5.800000874803203,,,,,,,,,,,,,5.100000128334196,,,,,,,,,,,4.0,,,5.800000874803203,,,,,5.800000874803203,,,,,5.100000128334196,,5.499999678657065,5.800000874803203,,,5.100000128334196,,5.800000874803203,6.299997602857746,5.0,,5.200000237109354,,5.100000128334196,,,,,,5.0,,5.100000128334196,,,,,5.800000874803203,,,,,,5.899998417198648,,,,,,,,,,5.899998417198648,,,,,,,5.0,,,,,,,6.499996931948306,,,,,5.200000237109354,
Brc1ccc2c(c1)-c1[nH]ncc1C2,,,,5.40000018605658,,,,,,5.200000237109354,,,,4.600000074606178,,,5.0,,,,,5.100000128334196,5.40000018605658,,,5.300000202445418,,,,5.200000237109354,,,5.499999678657065,,5.100000128334196,,,,,,,,,,,5.200000237109354,,,,5.499999678657065,,5.300000202445418,5.899998417198648,,5.0,,5.100000128334196,5.59999938302362,5.100000128334196,,4.800000052738446,5.40000018605658,5.499999678657065,5.100000128334196,,4.499999953328896,,,5.499999678657065,5.100000128334196,4.900000142057633,,6.0,5.100000128334196,,,,,5.200000237109354,,5.200000237109354,5.300000202445418,,,,,,5.300000202445418,,5.59999938302362,,,4.499999953328896,,,,,,,,,,,,5.499999678657065,,,5.200000237109354,,,5.100000128334196,,,,,5.300000202445418,5.100000128334196,5.499999678657065,,,,5.700000503883016,5.0,,,,4.300000029139088,4.300000029139088,,,5.40000018605658,,,5.300000202445418,5.300000202445418,5.0,,,,,,,,,5.300000202445418,,,,,,,,,,5.59999938302362,5.40000018605658,,,5.300000202445418,5.100000128334196,5.100000128334196,5.300000202445418,,,5.200000237109354,,4.70000006855703,5.300000202445418,,5.0,4.499999953328896,,5.100000128334196,5.300000202445418,,5.499999678657065,5.100000128334196,,5.200000237109354,5.300000202445418,,4.300000029139088,,5.100000128334196,,5.200000237109354,,,,,,,,,,,5.200000237109354,,5.100000128334196,,,,,,5.100000128334196,,,,,,5.499999678657065,,,4.300000029139088,5.40000018605658,5.40000018605658,5.40000018605658,5.100000128334196,5.100000128334196,,5.0,,,5.40000018605658,,5.40000018605658,,5.300000202445418,,,,,5.0,,,,5.100000128334196,,,,,5.200000237109354,,,,,5.100000128334196,5.200000237109354,5.200000237109354,4.499999953328896,,,4.900000142057633,,,5.300000202445418,5.499999678657065,,,,,,,,,,5.40000018605658,,,,,,,,,5.100000128334196,,5.100000128334196,5.40000018605658,,,5.40000018605658,5.0,,,,,,,,,,,,,5.40000018605658,,,5.0,,,,,,,,,,,,,5.100000128334196,5.100000128334196,,,,,,5.300000202445418,,,,5.200000237109354,,,,,,,,,,5.100000128334196,,,,,5.100000128334196,,,,,,,5.0,,,,,,,,,,,,,6.599997654072044,,,5.100000128334196,,,,,,,,,,,,,,,,5.100000128334196,,,,,,,,,,,4.0,,,,,,,,5.0,,,,,5.0,,5.499999678657065,,,,4.399999967876858,,5.40000018605658,5.0,5.0,,5.200000237109354,,5.100000128334196,,,,,,5.0,,5.100000128334196,,,,,5.100000128334196,,,,,,5.40000018605658,,,5.499999678657065,,,,,,,5.100000128334196,,,,,,5.40000018605658,4.300000029139088,,,,,,5.59999938302362,5.300000202445418,,,,,5.200000237109354,
Brc1cnc2[nH]cc(-c3ccccc3)c2c1,,,5.899998417198648,,5.800000874803203,,,,,5.100000128334196,,,,6.499996931948306,,,5.0,,,,,5.100000128334196,5.40000018605658,,,5.899998417198648,,,,5.200000237109354,,,6.199998172182031,,5.200000237109354,,,5.700000503883016,,,,,,,,6.299997602857746,,,,8.100015437450608,,5.300000202445418,5.800000874803203,6.199998172182031,5.700000503883016,,5.800000874803203,5.59999938302362,5.300000202445418,,6.199998172182031,5.59999938302362,6.0999990348465305,6.399996913372259,6.199998172182031,5.59999938302362,,5.800000874803203,5.899998417198648,5.800000874803203,5.499999678657065,,6.199998172182031,,,,,,5.899998417198648,,5.0,5.300000202445418,,,5.700000503883016,,,6.599997654072044,,,6.900008766455316,,5.100000128334196,6.599997654072044,,,,,,,,,,,5.700000503883016,,,5.200000237109354,,,6.599997654072044,,,,,6.399996913372259,5.100000128334196,5.499999678657065,,,,,5.700000503883016,,5.700000503883016,,5.100000128334196,5.100000128334196,,,,,,5.700000503883016,6.0,,7.599980364934842,,,,,,,,5.300000202445418,,5.700000503883016,,,,5.700000503883016,,,6.0999990348465305,5.700000503883016,5.40000018605658,,,5.200000237109354,5.100000128334196,5.100000128334196,,,,6.399996913372259,,5.100000128334196,5.200000237109354,,5.800000874803203,,5.800000874803203,6.499996931948306,5.100000128334196,,5.800000874803203,5.0,,6.199998172182031,6.299997602857746,,5.100000128334196,,5.499999678657065,,5.200000237109354,,,,,,,,,,,6.0999990348465305,,5.100000128334196,,,,,,6.599997654072044,,,,,,,,,,,,5.800000874803203,5.100000128334196,5.100000128334196,,5.899998417198648,5.700000503883016,,,,6.699991797446187,,7.700057099977233,,,,5.800000874803203,5.0,,,,6.599997654072044,,5.800000874803203,,,5.0,,,,,6.399996913372259,6.499996931948306,6.499996931948306,6.799998134593398,,,5.59999938302362,5.700000503883016,,5.300000202445418,,5.800000874803203,5.800000874803203,,,,,,,,,,,,,,,,,7.299988937677887,,6.0,,,,5.499999678657065,5.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,6.0999990348465305,5.800000874803203,,,,,,5.100000128334196,,,,,,,,5.800000874803203,,,,,,7.400007822415902,,,,,6.399996913372259,,,,,,,5.0,,,,,,,,,,,,,6.799998134593398,,,5.800000874803203,,,5.800000874803203,,,,,,,,5.800000874803203,,,,,5.100000128334196,,,,,,,,,,,4.0,,,5.800000874803203,,,,,6.299997602857746,,,,,6.799998134593398,,6.0,5.800000874803203,,,5.100000128334196,,7.100015437450609,6.299997602857746,5.800000874803203,,5.200000237109354,,5.100000128334196,,,,,,6.399996913372259,,6.199998172182031,,,,,5.800000874803203,,,,,,6.399996913372259,,,5.800000874803203,,,,,,,5.899998417198648,,,,,,,5.0,,,,,,,7.299988937677887,,,,,5.200000237109354,
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1,,4.522878745280337,4.522878745280337,,4.522878745280337,,4.522878745280337,,,4.522878745280337,,,,4.522878745280337,6.31695296176115,,,,,,4.522878745280337,,,,,,,5.962573502059376,6.017276612331455,,,,4.522878745280337,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,,,4.522878745280337,,4.240687289004781,4.522878745280337,,4.522878745280337,,4.522878745280337,4.522878745280337,4.522878745280337,,5.030990451261895,7.375572159946784,,7.795880017344075,4.522878745280337,,4.522878745280337,4.522878745280337,4.875645632199541,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,5.299299729609228,5.008864383480216,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337,,,4.522878745280337,,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,4.740743030061056,,4.522878745280337,4.522878745280337,,,4.522878745280337,4.522878745280337,4.522878745280337,,,4.522878745280337,,,,,4.522878745280337,5.464705879957229,,,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337,,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,,,4.522878745280337,,4.522878745280337,4.522878745280337,,,4.522878745280337,4.522878745280337,,4.522878745280337,,,,,6.071092309756048,4.522878745280337,5.173393743112328,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,,,4.522878745280337,,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337,,,4.522878745280337,4.522878745280337,,,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337,,4.522878745280337,,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,,,,,,4.522878745280337,,,4.522878745280337,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,,,,4.522878745280337,,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,,,4.522878745280337,4.522878745280337,,,4.522878745280337,,,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,5.893469146177619,,,4.522878745280337,4.522878745280337,4.522878745280337,,,,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337,4.522878745280337,,,,,,,,,,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,,,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,,,,,,,,,4.522878745280337,4.522878745280337,,,,4.522878745280337,4.522878745280337,,,,,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,,,,,,,,4.522878745280337,,,4.522878745280337,,,,,,4.522878745280337,,,,,,,,,4.522878745280337,4.522878745280337,4.522878745280337,,,,,,,,,,,4.522878745280337,,,4.522878745280337,,,,4.522878745280337,,,,4.522878745280337,,,,,,4.522878745280337,4.522878745280337,,4.522878745280337,,,,,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,,,,,,,,,,,,4.522878745280337,,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337,,,,,,,4.522878745280337,,,,4.522878745280337,4.522878745280337,,,,,,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337,,,,4.522878745280337,,4.522878745280337,,4.522878745280337,,,,,4.522878745280337,,,4.522878745280337,4.522878745280337,,4.522878745280337,,,,4.522878745280337,,,,4.522878745280337,,,4.522878745280337,4.522878745280337,,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,,5.0,5.211438581239493,5.40000018605658,5.29999969151181,5.0,6.167491087293763,5.0,5.0,5.100000118554677,,5.249999839328533,5.0,5.728789096990498,7.416429982245821,,5.0,5.20000009302829,5.0,,5.769551078621726,5.050000064167098,5.20000009302829,,5.0,5.150000101222709,5.0,6.167491087293763,6.94692155651658,5.200000237109354,5.0,,5.164309428507575,,5.050000064167098,5.0,5.0,5.350000251941508,5.0,5.0,5.0,,5.0,5.013228265733755,7.080921907623926,5.20000009302829,5.0,5.0,5.0,5.150000101222709,5.0,5.150000101222709,5.150000101222709,6.399996913372259,9.164309428507574,5.0,6.444301105281099,5.249999839328533,5.100000128334196,4.522878745280337,5.0,5.804467815041427,5.100000118554677,4.811439436807267,5.350000251941508,5.29999969151181,5.657577319177793,6.537861132496305,5.843028761248183,5.0,5.42021640338319,5.7447274948966935,5.350000251941508,5.700000503883016,5.958607314841775,5.0,5.0,4.522878745280337,4.147281976707375,5.737074530668169,5.100000118554677,5.20000009302829,,5.0,6.027450188592196,5.0,6.110924374808178,5.150000101222709,,5.59999938302362,5.4000004374016015,4.522878745280337,5.4499992085993245,5.800000874803203,5.886056647693163,5.0,,5.0,5.0,,5.0,5.0,6.979303657420887,5.0,5.350000251941508,,5.0,5.100000118554677,5.0,5.0,5.100000128334196,4.522878745280337,,5.0,5.0,5.100000118554677,5.050000064167098,5.150000101222709,5.619788758288394,6.026872146400302,5.0,5.875305248619052,5.350000251941508,5.0,5.42745123193438,5.6020599913279625,5.050000064167098,5.050000064167098,5.136677139879544,5.0,5.40000018605658,6.070581074285707,,5.888889870056305,5.295849483160201,5.20000009302829,5.71040921630472,5.0,5.0,5.0,5.0,5.0,5.0,,5.150000101222709,5.0,5.350000251941508,5.0,5.161150909262744,6.698970004336019,6.099483468142163,4.522878745280337,5.0,5.4000004374016015,5.150000101222709,5.398970097364309,5.0,5.0,5.20000009302829,5.27796604199196,5.050000064167098,5.20000009302829,5.0,5.0,5.20000009302829,5.0,5.20000009302829,5.20000009302829,,5.20000009302829,5.4000004374016015,6.360623199523586,5.050000064167098,5.20000009302829,5.0,5.249999839328533,5.100000118554677,5.0,5.100000118554677,4.709527631318376,5.0,5.0,5.0,5.100000118554677,5.0,5.100000118554677,5.0,5.0,5.0,5.0,5.0,5.255707016877324,5.0,5.0,5.0,5.309803919971486,5.100000118554677,5.0,5.050000064167098,,5.0,5.0,5.0,4.522878745280337,5.249999839328533,5.0,5.0,,,5.0,5.249999839328533,5.0,5.0,5.29999969151181,5.20000009302829,5.20000009302829,5.130768280269024,4.811439436807267,5.050000064167098,,5.100000118554677,5.454467535815283,5.0,5.20000009302829,6.102372908709558,5.4499992085993245,5.537602002101044,5.29999969151181,5.0,5.0,5.0,5.249999839328533,5.0,7.017728766960431,5.0,5.0,5.050000064167098,5.0,5.4000004374016015,,4.817728043305814,5.20000009302829,6.200659450546418,5.0,4.522878745280337,5.0,5.050000064167098,5.100000118554677,5.100000118554677,5.350000251941508,5.0,5.0,5.29999969151181,5.350000251941508,5.0,5.150000101222709,5.249999839328533,5.4000004374016015,5.4000004374016015,,,,,,5.0,5.0,5.94692155651658,5.0,5.853871964321762,5.0,5.0,5.0,5.0,5.0,5.0,5.249999839328533,5.0,5.29999969151181,5.20000009302829,5.0,5.0,5.20000009302829,5.0,,5.0,5.0,5.0,5.920818753952375,5.0,4.522878745280337,5.920818753952375,7.602059991327962,,6.2441251443275085,,5.568800692562332,,,5.0,5.468521082957745,,,5.0,4.522878745280337,6.036212172654444,,,5.0,5.0,,4.522878745280337,5.050000064167098,5.20000009302829,4.522878745280337,,4.522878745280337,5.0,5.0,5.050000064167098,5.0,5.0,5.0,5.29999969151181,5.0,,5.0,5.4000004374016015,5.0,5.0,5.0,,,5.59302842506929,5.0,5.0,5.0,,5.608864502034892,5.0,5.0,5.0,5.721246399047171,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,,5.886056647693163,5.0,5.0,5.0,5.6020599913279625,5.976935499584146,,,5.0,5.0,5.0,5.800000874803203,,5.0,,,5.0,,,5.16143981004177,5.0,,4.522878745280337,4.522878745280337,5.050000064167098,,,5.0,5.0,5.638272163982407,,5.0,5.0,6.161150909262744,5.0,4.5,5.0,,5.4000004374016015,,,,5.0,5.29999969151181,5.0,5.0,5.0,6.013228265733755,7.442507794853535,5.0,5.249999839328533,5.4000004374016015,5.0,,5.050000064167098,,5.29999969151181,5.847939217271362,5.0,5.0,5.100000118554677,5.0,5.100000128334196,5.0,,5.0,5.142667503568732,5.920818753952375,5.0,5.0,5.050000064167098,4.522878745280337,5.0,,5.0,5.4000004374016015,5.0,5.0,3.856547323513813,5.0,,5.244421288658302,5.0,6.031517051446065,5.508638306165727,,5.0,5.0,5.0,5.0,5.0,5.760409068487998,5.080921907623926,,5.0,,6.221848749616356,5.100000118554677,5.0,5.0,5.0,5.0,5.6020599913279625,,5.29999969151181,5.20000009302829,4.522878745280337,5.0,5.0,5.0,5.100000118554677,5.0
C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,,4.522878745280337,4.522878745280337,,4.522878745280337,,4.522878745280337,,,4.522878745280337,,,,4.522878745280337,6.139661993429006,,,,,,4.522878745280337,,,,,,,5.5805399272139296,5.535808629359001,,,,,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,,,4.522878745280337,,6.6439741428068775,4.522878745280337,,4.522878745280337,,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,6.647753151495351,,,4.522878745280337,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337,,,4.522878745280337,,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337,,,4.522878745280337,4.522878745280337,4.522878745280337,,,4.522878745280337,,,,,4.522878745280337,,,,,,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337,,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,,,4.522878745280337,,4.522878745280337,4.522878745280337,,,4.522878745280337,4.522878745280337,,,,,,,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337,,4.522878745280337,,,4.522878745280337,,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337,,,4.522878745280337,4.522878745280337,,,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337,,4.522878745280337,,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,,,,,,,,,4.522878745280337,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,,,,4.522878745280337,,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,,4.522878745280337,4.522878745280337,4.522878745280337,,,4.522878745280337,,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,5.383944805023414,,,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337,4.522878745280337,,,,,,,4.522878745280337,,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,,,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,,,,,,,,,4.522878745280337,4.522878745280337,,,,4.522878745280337,4.522878745280337,,,,,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,,,,,,,,4.522878745280337,,,4.522878745280337,,,,,,4.522878745280337,,,,,,,,,4.522878745280337,4.522878745280337,4.522878745280337,,,4.522878745280337,,,,,,,,4.522878745280337,,,4.522878745280337,,,,4.522878745280337,,,,4.522878745280337,,,,,,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337,,,,4.522878745280337,4.522878745280337,4.522878745280337,,4.522878745280337,,,,,,,,,,,,4.522878745280337,,4.522878745280337,4.522878745280337,,5.978397283971757,4.522878745280337,,,,,,,4.522878745280337,,,,4.522878745280337,4.522878745280337,,,,,,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337,,,,4.522878745280337,,4.522878745280337,,4.522878745280337,,,,,4.522878745280337,,,4.522878745280337,4.522878745280337,,4.522878745280337,,,,4.522878745280337,,,,4.522878745280337,,,4.522878745280337,4.522878745280337,,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337
